marca,codigo_interno,codigo_fabrica,nombre,stock
STANLEY,14250,4-86-109,Bocallave enc. 1/4” Exagonal Metrico 12 mm,0
STANLEY,14251,4-86-112,Bocallave enc. 1/4” Exagonal Metrico 13 mm,0
STANLEY,14252,4-86-114,Bocallave enc. 1/4” Exagonal Metrico 14 mm,0
STANLEY,15256,4-88-936,Bocallave enc. 1/4” Exagonal Largo Metrico 5 mm,0
STANLEY,14221,4-86-094,Bocallave enc. 1/4” Exagonal Largo Metrico 6 mm,0
STANLEY,14222,4-86-095,Bocallave enc. 1/4” Exagonal Largo Metrico 7 mm,0
STANLEY,14223,4-86-096,Bocallave enc. 1/4” Exagonal Largo Metrico 8 mm,0
STANLEY,14224,4-86-097,Bocallave enc. 1/4” Exagonal Largo Metrico 9 mm,0
STANLEY,14225,4-86-098,Bocallave enc. 1/4” Exagonal Largo Metrico 10 mm,0
STANLEY,14226,4-86-099,Bocallave enc. 1/4” Exagonal Largo Metrico 11 mm,0
STANLEY,14227,4-86-100,Bocallave enc. 1/4” Exagonal Largo Metrico 12 mm,0
STANLEY,14228,4-86-116,Bocallave enc. 1/4” Exagonal Largo Metrico 13 mm,0
STANLEY,14288,4-86-255,"Bocallave enc. 3/8” Exagonal Pulgada 1/4""",0
STANLEY,14289,4-86-256,"Bocallave enc. 3/8” Exagonal Pulgada 5/16""",0
STANLEY,14290,4-88-976,"Bocallave enc. 3/8” Exagonal Pulgada 3/8""",0
STANLEY,14291,4-88-977,"Bocallave enc. 3/8” Exagonal Pulgada 7/16""",0
STANLEY,14292,4-88-978,"Bocallave enc. 3/8” Exagonal Pulgada 1/2""",0
STANLEY,14293,4-88-979,"Bocallave enc. 3/8” Exagonal Pulgada 9/16""",0
STANLEY,14294,4-88-980,"Bocallave enc. 3/8” Exagonal Pulgada 5/8""",0
STANLEY,14295,4-88-161,"Bocallave enc. 3/8” Exagonal Pulgada 11/16""",0
STANLEY,14296,4-88-162,"Bocallave enc. 3/8” Exagonal Pulgada 3/4""",0
STANLEY,14297,4-88-164,"Bocallave enc. 3/8” Exagonal Pulgada 13/16""",0
STANLEY,14298,4-88-165,"Bocallave enc. 3/8” Exagonal Pulgada 7/8""",0
STANLEY,14301,4-86-301,Bocallave enc. 3/8” Exagonal Metrico 6 mm,0
STANLEY,14302,4-86-302,Bocallave enc. 3/8” Exagonal Metrico 7 mm,0
STANLEY,14303,4-86-303,Bocallave enc. 3/8” Exagonal Metrico 8 mm,0
STANLEY,14304,4-86-304,Bocallave enc. 3/8” Exagonal Metrico 9 mm,0
STANLEY,14305,4-86-305,Bocallave enc. 3/8” Exagonal Metrico 10 mm,0
STANLEY,14306,4-86-306,Bocallave enc. 3/8” Exagonal Metrico 11 mm,0
STANLEY,14307,4-86-307,Bocallave enc. 3/8” Exagonal Metrico 12 mm,0
STANLEY,14308,4-86-308,Bocallave enc. 3/8” Exagonal Metrico 13 mm,0
STANLEY,14309,4-86-309,Bocallave enc. 3/8” Exagonal Metrico 14 mm,0
STANLEY,14310,4-86-310,Bocallave enc. 3/8” Exagonal Metrico 15 mm,0
STANLEY,14311,4-86-311,Bocallave enc. 3/8” Exagonal Metrico 16 mm,0
STANLEY,14312,4-86-312,Bocallave enc. 3/8” Exagonal Metrico 17 mm,0
STANLEY,14313,4-88-131,Bocallave enc. 3/8” Exagonal Metrico 18 mm,0
STANLEY,14314,4-88-132,Bocallave enc. 3/8” Exagonal Metrico 19 mm,0
STANLEY,14317,4-88-133,Bocallave enc. 3/8” Exagonal Metrico 20 mm,0
STANLEY,14315,4-88-134,Bocallave enc. 3/8” Exagonal Metrico 21 mm,0
STANLEY,14316,4-88-135,Bocallave enc. 3/8” Exagonal Metrico 22 mm,0
STANLEY,14318,4-88-136,Bocallave enc. 3/8” Exagonal Metrico 23 mm,0
STANLEY,14319,4-88-137,Bocallave enc. 3/8” Exagonal Metrico 24 mm,0
STANLEY,14716,4-88-985,"Bocallave enc. 3/8” Exagonal Largo Pulgada 3/8""",0
STANLEY,14717,4-88-986,"Bocallave enc. 3/8” Exagonal Largo Pulgada 7/16""",0
STANLEY,14718,4-88-987,"Bocallave enc. 3/8” Exagonal Largo Pulgada 1/2""",0
STANLEY,14719,4-88-988,"Bocallave enc. 3/8” Exagonal Largo Pulgada 9/16""",0
STANLEY,14720,4-88-989,"Bocallave enc. 3/8” Exagonal Largo Pulgada 5/8""",0
STANLEY,14721,4-88-990,"Bocallave enc. 3/8” Exagonal Largo Pulgada 11/16""",0
STANLEY,14722,4-88-991,"Bocallave enc. 3/8” Exagonal Largo Pulgada 3/4""",0
STANLEY,14723,4-88-992,"Bocallave enc. 3/8” Exagonal Largo Pulgada 13/16""",0
STANLEY,14725,4-86-322,Bocallave enc. 3/8” Exagonal Largo Metrico 10 mm,0
STANLEY,14726,4-86-323,Bocallave enc. 3/8” Exagonal Largo Metrico 11 mm,0
STANLEY,14727,4-86-324,Bocallave enc. 3/8” Exagonal Largo Metrico 12 mm,0
STANLEY,14728,4-86-325,Bocallave enc. 3/8” Exagonal Largo Metrico 13 mm,0
STANLEY,14729,4-86-326,Bocallave enc. 3/8” Exagonal Largo Metrico 14 mm,0
STANLEY,14730,4-86-327,Bocallave enc. 3/8” Exagonal Largo Metrico 15 mm,0
STANLEY,14733,4-88-825,Bocallave enc. 3/8” Exagonal Largo Metrico 16 mm,0
STANLEY,14731,4-86-328,Bocallave enc. 3/8” Exagonal Largo Metrico 17 mm,0
STANLEY,14734,4-88-826,Bocallave enc. 3/8” Exagonal Largo Metrico 18 mm,0
STANLEY,14732,4-86-329,Bocallave enc. 3/8” Exagonal Largo Metrico 19 mm,0
STANLEY,14735,4-88-827,Bocallave enc. 3/8” Exagonal Largo Metrico 20 mm,0
STANLEY,14736,4-88-828,Bocallave enc. 3/8” Exagonal Largo Metrico 21 mm,0
STANLEY,14737,4-88-829,Bocallave enc. 3/8” Exagonal Largo Metrico 22 mm,0
STANLEY,14738,4-88-837,Bocallave enc. 3/8” Exagonal Largo Metrico 23 mm,0
STANLEY,14269,4-86-380,"Tubo para Bujia enc. 3/8"" 5/8""",0
STANLEY,14270,4-86-381,"Tubo para Bujia enc. 3/8"" 13/16""",0
STANLEY,14749,4-87-965,Tubo Punta Exagonal enc. 3/8” Metrico 3 mm,0
STANLEY,14750,4-87-971,Tubo Punta Exagonal enc. 3/8” Metrico 4 mm,0
STANLEY,14751,4-87-972,Tubo Punta Exagonal enc. 3/8” Metrico 5 mm,0
STANLEY,14752,4-87-973,Tubo Punta Exagonal enc. 3/8” Metrico 6 mm,0
STANLEY,14753,4-87-974,Tubo Punta Exagonal enc. 3/8” Metrico 7 mm,0
STANLEY,14754,4-87-975,Tubo Punta Exagonal enc. 3/8” Metrico 8 mm,0
STANLEY,14755,4-87-976,Tubo Punta Exagonal enc. 3/8” Metrico 10 mm,0
STANLEY,15271,4-86-177,"Bocallave Punta Destornillador Phillips enc. 3/8"" Ph.2",0
STANLEY,15272,86-336,"Bocallave Punta Destornillador Phillips enc. 3/8"" Ph.3",0
STANLEY,15274,4-87-404,"Bocallave Punta Torx enc. 3/8"" T10",0
STANLEY,15275,4-87-141,"Bocallave Punta Torx enc. 3/8"" T15",0
STANLEY,15276,4-87-142,"Bocallave Punta Torx enc. 3/8"" T20",0
STANLEY,15277,4-87-143,"Bocallave Punta Torx enc. 3/8"" T25",0
STANLEY,15278,4-87-406,"Bocallave Punta Torx enc. 3/8"" T27",0
STANLEY,15279,4-87-144,"Bocallave Punta Torx enc. 3/8"" T30",0
STANLEY,15280,4-87-145,"Bocallave Punta Torx enc. 3/8"" T40",0
STANLEY,15281,4-87-146,"Bocallave Punta Torx enc. 3/8"" T45",0
STANLEY,15282,4-87-147,"Bocallave Punta Torx enc. 3/8"" T50",0
STANLEY,15283,4-87-407,"Bocallave Punta Torx enc. 3/8"" T55",0
STANLEY,14434,4-86-384,"Bocallave enc. 1/2"" Exagonal Pulgada 1/4""",0
STANLEY,14442,4-86-441,"Bocallave enc. 1/2"" Exagonal Pulgada 5/16""",0
STANLEY,14430,4-86-442,"Bocallave enc. 1/2"" Exagonal Pulgada 3/8""",0
STANLEY,14431,4-86-443,"Bocallave enc. 1/2"" Exagonal Pulgada 7/16""",0
STANLEY,14432,4-86-444,"Bocallave enc. 1/2"" Exagonal Pulgada 1/2""",0
STANLEY,14433,4-86-445,"Bocallave enc. 1/2"" Exagonal Pulgada 9/16""",0
STANLEY,14448,4-86-446,"Bocallave enc. 1/2"" Exagonal Pulgada 19/32""",0
STANLEY,14435,4-88-766,"Bocallave enc. 1/2"" Exagonal Pulgada 5/8""",0
STANLEY,14436,4-88-767,"Bocallave enc. 1/2"" Exagonal Pulgada 11/16""",0
STANLEY,14437,4-88-768,"Bocallave enc. 1/2"" Exagonal Pulgada 3/4""",0
STANLEY,14439,4-88-769,"Bocallave enc. 1/2"" Exagonal Pulgada 13/16""",0
STANLEY,14440,4-88-770,"Bocallave enc. 1/2"" Exagonal Pulgada 7/8""",0
STANLEY,14441,4-88-771,"Bocallave enc. 1/2"" Exagonal Pulgada 15/16""",0
STANLEY,14443,4-88-773,"Bocallave enc. 1/2"" Exagonal Pulgada 1""",0
STANLEY,14444,4-88-774,"Bocallave enc. 1/2"" Exagonal Pulgada 1.1/16""",0
STANLEY,14445,4-88-775,"Bocallave enc. 1/2"" Exagonal Pulgada 1.1/8""",0
STANLEY,14449,4-86-458,"Bocallave enc. 1/2"" Exagonal Pulgada 1.3/16""",0
STANLEY,14447,4-88-776,"Bocallave enc. 1/2"" Exagonal Pulgada 1.1/4""",0
STANLEY,14358,4-86-494,"Bocallave enc. 1/2"" Estriado Pulgada 1/4""",0
STANLEY,14359,4-86-460,"Bocallave enc. 1/2"" Estriado Pulgada 5/16""",0
STANLEY,14360,4-86-461,"Bocallave enc. 1/2"" Estriado Pulgada 3/8""",0
STANLEY,14361,4-86-462,"Bocallave enc. 1/2"" Estriado Pulgada 7/16""",0
STANLEY,14362,4-86-463,"Bocallave enc. 1/2"" Estriado Pulgada 1/2""",0
STANLEY,14363,4-86-464,"Bocallave enc. 1/2"" Estriado Pulgada 9/16""",0
STANLEY,14375,86-497,"Bocallave enc. 1/2"" Estriado Pulgada 19/32""",0
STANLEY,14364,4-88-815,"Bocallave enc. 1/2"" Estriado Pulgada 5/8""",0
STANLEY,14365,4-88-816,"Bocallave enc. 1/2"" Estriado Pulgada 11/16""",0
STANLEY,14366,4-88-817,"Bocallave enc. 1/2"" Estriado Pulgada 3/4""",0
STANLEY,14374,4-86-498,"Bocallave enc. 1/2"" Estriado Pulgada 25/32""",0
STANLEY,14367,4-88-818,"Bocallave enc. 1/2"" Estriado Pulgada 13/16""",0
STANLEY,14368,4-88-819,"Bocallave enc. 1/2"" Estriado Pulgada 7/8""",0
STANLEY,14369,4-88-820,"Bocallave enc. 1/2"" Estriado Pulgada 15/16""",0
STANLEY,14376,4-86-499,"Bocallave enc. 1/2"" Estriado Pulgada 31/32""",0
STANLEY,14370,4-88-821,"Bocallave enc. 1/2"" Estriado Pulgada 1""",0
STANLEY,14371,4-88-822,"Bocallave enc. 1/2"" Estriado Pulgada 1.1/16""",0
STANLEY,14372,4-88-823,"Bocallave enc. 1/2"" Estriado Pulgada 1.1/8""",0
STANLEY,14377,4-86-496,"Bocallave enc. 1/2"" Estriado Pulgada 1.3/16""",0
STANLEY,14373,4-88-824,"Bocallave enc. 1/2"" Estriado Pulgada 1.1/4""",0
STANLEY,14684,4-86-508,"Bocallave enc. 1/2"" Exagonal Metrico 8 mm",0
STANLEY,14685,4-86-509,"Bocallave enc. 1/2"" Exagonal Metrico 9 mm",0
STANLEY,14402,4-86-510,"Bocallave enc. 1/2"" Exagonal Metrico 10 mm",0
STANLEY,14403,4-86-511,"Bocallave enc. 1/2"" Exagonal Metrico 11 mm",0
STANLEY,14404,4-86-512,"Bocallave enc. 1/2"" Exagonal Metrico 12 mm",0
STANLEY,14405,4-86-513,"Bocallave enc. 1/2"" Exagonal Metrico 13 mm",0
STANLEY,14406,4-86-514,"Bocallave enc. 1/2"" Exagonal Metrico 14 mm",0
STANLEY,14407,4-86-515,"Bocallave enc. 1/2"" Exagonal Metrico 15 mm",0
STANLEY,14408,4-88-738,"Bocallave enc. 1/2"" Exagonal Metrico 16 mm",0
STANLEY,14409,4-88-739,"Bocallave enc. 1/2"" Exagonal Metrico 17 mm",0
STANLEY,14410,4-88-740,"Bocallave enc. 1/2"" Exagonal Metrico 18 mm",0
STANLEY,14411,4-88-741,"Bocallave enc. 1/2"" Exagonal Metrico 19 mm",0
STANLEY,14412,4-88-742,"Bocallave enc. 1/2"" Exagonal Metrico 20 mm",0
STANLEY,14413,4-88-743,"Bocallave enc. 1/2"" Exagonal Metrico 21 mm",0
STANLEY,14414,4-88-744,"Bocallave enc. 1/2"" Exagonal Metrico 22 mm",0
STANLEY,14415,4-88-745,"Bocallave enc. 1/2"" Exagonal Metrico 23 mm",0
STANLEY,14416,4-88-746,"Bocallave enc. 1/2"" Exagonal Metrico 24 mm",0
STANLEY,14417,4-88-747,"Bocallave enc. 1/2"" Exagonal Metrico 25 mm",0
STANLEY,14418,4-88-748,"Bocallave enc. 1/2"" Exagonal Metrico 26 mm",0
STANLEY,14419,4-88-749,"Bocallave enc. 1/2"" Exagonal Metrico 27 mm",0
STANLEY,14420,4-88-750,"Bocallave enc. 1/2"" Exagonal Metrico 28 mm",0
STANLEY,14421,4-88-751,"Bocallave enc. 1/2"" Exagonal Metrico 29 mm",0
STANLEY,14422,4-88-752,"Bocallave enc. 1/2"" Exagonal Metrico 30 mm",0
STANLEY,14424,4-88-753,"Bocallave enc. 1/2"" Exagonal Metrico 32 mm",0
STANLEY,14686,4-86-196,"Bocallave enc. 1/2"" Exagonal Metrico 34 mm",0
STANLEY,14687,4-86-536,"Bocallave enc. 1/2"" Exagonal Metrico 36 mm",0
STANLEY,15285,4-86-540,"Bocallave enc. 1/2"" Estriado Metrico 8 mm",0
STANLEY,15286,4-86-541,"Bocallave enc. 1/2"" Estriado Metrico 9 mm",0
STANLEY,14380,4-86-542,"Bocallave enc. 1/2"" Estriado Metrico 10 mm",0
STANLEY,14381,4-86-543,"Bocallave enc. 1/2"" Estriado Metrico 11 mm",0
STANLEY,14382,4-86-544,"Bocallave enc. 1/2"" Estriado Metrico 12 mm",0
STANLEY,14383,4-86-545,"Bocallave enc. 1/2"" Estriado Metrico 13 mm",0
STANLEY,14384,4-86-546,"Bocallave enc. 1/2"" Estriado Metrico 14 mm",0
STANLEY,14385,4-86-547,"Bocallave enc. 1/2"" Estriado Metrico 15 mm",0
STANLEY,14386,4-88-788,"Bocallave enc. 1/2"" Estriado Metrico 16 mm",0
STANLEY,14387,4-88-789,"Bocallave enc. 1/2"" Estriado Metrico 17 mm",0
STANLEY,14388,4-88-790,"Bocallave enc. 1/2"" Estriado Metrico 18 mm",0
STANLEY,14389,4-88-791,"Bocallave enc. 1/2"" Estriado Metrico 19 mm",0
STANLEY,14390,4-88-792,"Bocallave enc. 1/2"" Estriado Metrico 20 mm",0
STANLEY,14391,4-88-793,"Bocallave enc. 1/2"" Estriado Metrico 21 mm",0
STANLEY,14392,4-88-794,"Bocallave enc. 1/2"" Estriado Metrico 22 mm",0
STANLEY,14393,4-88-795,"Bocallave enc. 1/2"" Estriado Metrico 23 mm",0
STANLEY,14394,4-88-796,"Bocallave enc. 1/2"" Estriado Metrico 24 mm",0
STANLEY,14396,4-88-797,"Bocallave enc. 1/2"" Estriado Metrico 25 mm",0
STANLEY,14398,4-88-798,"Bocallave enc. 1/2"" Estriado Metrico 26 mm",0
STANLEY,14395,4-88-799,"Bocallave enc. 1/2"" Estriado Metrico 27 mm",0
STANLEY,14399,4-88-800,"Bocallave enc. 1/2"" Estriado Metrico 28 mm",0
STANLEY,15287,4-88-801,"Bocallave enc. 1/2"" Estriado Metrico 29 mm",0
STANLEY,14397,4-88-802,"Bocallave enc. 1/2"" Estriado Metrico 30 mm",0
STANLEY,14400,4-88-803,"Bocallave enc. 1/2"" Estriado Metrico 32 mm",0
STANLEY,15288,4-86-192,"Bocallave enc. 1/2"" Estriado Metrico 34 mm",0
STANLEY,15289,4-88-187,"Bocallave enc. 1/2"" Estriado Metrico 36 mm",0
STANLEY,14704,4-86-481,"Bocallave enc. 1/2"" Estriado Largo Pulgada 1/2""",0
STANLEY,14705,86-482,"Bocallave enc. 1/2"" Estriado Largo Pulgada 9/16""",0
STANLEY,14706,4-86-483,"Bocallave enc. 1/2"" Estriado Largo Pulgada 5/8""",0
STANLEY,14707,4-86-484,"Bocallave enc. 1/2"" Estriado Largo Pulgada 11/16""",0
STANLEY,14708,4-86-485,"Bocallave enc. 1/2"" Estriado Largo Pulgada 3/4""",0
STANLEY,14709,4-86-486,"Bocallave enc. 1/2"" Estriado Largo Pulgada 13/16""",0
STANLEY,14710,4-86-487,"Bocallave enc. 1/2"" Estriado Largo Pulgada 7/8""",0
STANLEY,14711,4-86-488,"Bocallave enc. 1/2"" Estriado Largo Pulgada 15/16""",0
STANLEY,14712,4-86-489,"Bocallave enc. 1/2"" Estriado Largo Pulgada 1""",0
STANLEY,14713,4-86-490,"Bocallave enc. 1/2"" Estriado Largo Pulgada 1.1/16""",0
STANLEY,14714,4-86-491,"Bocallave enc. 1/2"" Estriado Largo Pulgada 1.1/8""",0
STANLEY,14688,4-86-418,"Bocallave enc. 1/2"" Estriado Largo Metrico 10 mm",0
STANLEY,14689,4-86-419,"Bocallave enc. 1/2"" Estriado Largo Metrico 11 mm",0
STANLEY,14690,4-86-420,"Bocallave enc. 1/2"" Estriado Largo Metrico 12 mm",0
STANLEY,14691,4-86-421,"Bocallave enc. 1/2"" Estriado Largo Metrico 13 mm",0
STANLEY,14692,4-86-422,"Bocallave enc. 1/2"" Estriado Largo Metrico 14 mm",0
STANLEY,14693,4-86-423,"Bocallave enc. 1/2"" Estriado Largo Metrico 15 mm",0
STANLEY,14694,4-86-424,"Bocallave enc. 1/2"" Estriado Largo Metrico 16 mm",0
STANLEY,14695,4-86-425,"Bocallave enc. 1/2"" Estriado Largo Metrico 17 mm",0
STANLEY,14696,4-86-426,"Bocallave enc. 1/2"" Estriado Largo Metrico 18 mm",0
STANLEY,14697,4-86-427,"Bocallave enc. 1/2"" Estriado Largo Metrico 19 mm",0
STANLEY,14698,4-86-428,"Bocallave enc. 1/2"" Estriado Largo Metrico 20 mm",0
STANLEY,14699,4-86-429,"Bocallave enc. 1/2"" Estriado Largo Metrico 21 mm",0
STANLEY,14700,4-86-430,"Bocallave enc. 1/2"" Estriado Largo Metrico 22 mm",0
STANLEY,15412,4-86-431,"Bocallave enc. 1/2"" Estriado Largo Metrico 23 mm",0
STANLEY,14702,4-86-432,"Bocallave enc. 1/2"" Estriado Largo Metrico 24 mm",0
STANLEY,15413,4-86-433,"Bocallave enc. 1/2"" Estriado Largo Metrico 25 mm",0
STANLEY,15414,4-86-434,"Bocallave enc. 1/2"" Estriado Largo Metrico 26 mm",0
STANLEY,15415,4-86-435,"Bocallave enc. 1/2"" Estriado Largo Metrico 27 mm",0
STANLEY,15416,4-86-436,"Bocallave enc. 1/2"" Estriado Largo Metrico 28 mm",0
STANLEY,15417,4-86-438,"Bocallave enc. 1/2"" Estriado Largo Metrico 30 mm",0
STANLEY,15418,4-86-439,"Bocallave enc. 1/2"" Estriado Largo Metrico 32 mm",0
STANLEY,14427,4-86-580,"Tubo para Bujia enc. 1/2"" 5/8""",0
STANLEY,14428,4-86-581,"Tubo para Bujia enc. 1/2"" 13/16""",0
STANLEY,13905,4-92-545,"Bocallave Torx Hembra enc. 1/2"" E10",0
STANLEY,13906,4-92-546,"Bocallave Torx Hembra enc. 1/2"" E11",0
STANLEY,13907,4-92-478,"Bocallave Torx Hembra enc. 1/2"" E12",0
STANLEY,13908,4-92-479,"Bocallave Torx Hembra enc. 1/2"" E14",0
STANLEY,13909,4-92-489,"Bocallave Torx Hembra enc. 1/2"" E16",0
STANLEY,13910,4-92-503,"Bocallave Torx Hembra enc. 1/2"" E18",0
STANLEY,13911,4-92-505,"Bocallave Torx Hembra enc. 1/2"" E20",0
STANLEY,15292,4-89-180,"Bocallave Punta Exagonal enc. 1/2” Pulgada 5/16""",0
STANLEY,15293,4-89-181,"Bocallave Punta Exagonal enc. 1/2” Pulgada 3/8""",0
STANLEY,15294,4-89-182,"Bocallave Punta Exagonal enc. 1/2” Pulgada 7/16""",0
STANLEY,15295,4-89-183,"Bocallave Punta Exagonal enc. 1/2” Pulgada 1/2""",0
STANLEY,15296,4-89-184,"Bocallave Punta Exagonal enc. 1/2” Pulgada 9/16""",0
STANLEY,15297,4-89-185,"Bocallave Punta Exagonal enc. 1/2” Pulgada 5/8""",0
STANLEY,15300,4-89-188,Bocallave Punta Exagonal enc. 1/2” Metrico 6 mm,0
STANLEY,15301,4-89-189,Bocallave Punta Exagonal enc. 1/2” Metrico 8 mm,0
STANLEY,15302,4-89-190,Bocallave Punta Exagonal enc. 1/2” Metrico 10 mm,0
STANLEY,15303,4-89-191,Bocallave Punta Exagonal enc. 1/2” Metrico 12 mm,0
STANLEY,15304,4-89-192,Bocallave Punta Exagonal enc. 1/2” Metrico 14 mm,0
STANLEY,15305,4-89-193,Bocallave Punta Exagonal enc. 1/2” Metrico 17 mm,0
STANLEY,15306,4-89-194,Bocallave Punta Exagonal enc. 1/2” Metrico 19 mm,0
STANLEY,15308,4-89-200 Bocallave Punta Exagonal enc. 1/2” Metrico Largo,5 mm,0
STANLEY,15309,4-89-201 Bocallave Punta Exagonal enc. 1/2” Metrico Largo,6 mm,0
STANLEY,15310,4-89-202 Bocallave Punta Exagonal enc. 1/2” Metrico Largo,7 mm,0
STANLEY,15311,4-89-203 Bocallave Punta Exagonal enc. 1/2” Metrico Largo,8 mm,0
STANLEY,15312,4-89-204 Bocallave Punta Exagonal enc. 1/2” Metrico Largo,10 mm,0
STANLEY,15313,4-89-205 Bocallave Punta Exagonal enc. 1/2” Metrico Largo,12 mm,0
STANLEY,15321,4-89-215,Bocallave Punta Torx enc. 1/2” T20,0
STANLEY,15322,4-89-216,Bocallave Punta Torx enc. 1/2” T25,0
STANLEY,15323,4-89-217,Bocallave Punta Torx enc. 1/2” T27,0
STANLEY,15324,4-89-218,Bocallave Punta Torx enc. 1/2” T30,0
STANLEY,15325,4-89-219,Bocallave Punta Torx enc. 1/2” T40,0
STANLEY,15326,4-89-230,Bocallave Punta Torx enc. 1/2” T45,0
STANLEY,15327,4-89-231,Bocallave Punta Torx enc. 1/2” T50,0
STANLEY,15328,4-89-232,Bocallave Punta Torx enc. 1/2” T55,0
STANLEY,15329,4-89-233,Bocallave Punta Torx enc. 1/2” T60,0
STANLEY,13890,4-93-360,"Bocallave Punta Torx de Seguridad enc. 1/2"" T10",0
STANLEY,13891,4-93-361,"Bocallave Punta Torx de Seguridad enc. 1/2"" T15",0
STANLEY,13892,4-93-362,"Bocallave Punta Torx de Seguridad enc. 1/2"" T20",0
STANLEY,13893,4-93-363,"Bocallave Punta Torx de Seguridad enc. 1/2"" T25",0
STANLEY,13894,4-93-364,"Bocallave Punta Torx de Seguridad enc. 1/2"" T27",0
STANLEY,13895,4-93-365,"Bocallave Punta Torx de Seguridad enc. 1/2"" T30",0
STANLEY,13896,4-93-366,"Bocallave Punta Torx de Seguridad enc. 1/2"" T40",0
STANLEY,13897,4-93-367,"Bocallave Punta Torx de Seguridad enc. 1/2"" T45",0
STANLEY,13898,4-93-368,"Bocallave Punta Torx de Seguridad enc. 1/2"" T50",0
STANLEY,13899,4-93-369,"Bocallave Punta Torx de Seguridad enc. 1/2"" T55",0
STANLEY,13900,4-93-370,"Bocallave Punta Torx de Seguridad enc. 1/2"" T60",0
STANLEY,13922,4-92-529,"Bocallave Punta Multi-Estria enc. 1/2"" M5-75 mm",0
STANLEY,13923,4-92-530,"Bocallave Punta Multi-Estria enc. 1/2"" M6-75 mm",0
STANLEY,13924,4-92-531,"Bocallave Punta Multi-Estria enc. 1/2"" M8-75 mm",0
STANLEY,13925,4-92-533,"Bocallave Punta Multi-Estria enc. 1/2"" M10-75 mm",0
STANLEY,13926,4-92-534,"Bocallave Punta Multi-Estria enc. 1/2"" M12-75 mm",0
STANLEY,13931,4-92-539,"Bocallave Punta Multi-Estria enc. 1/2"" M8-100 mm",0
STANLEY,13932,4-92-541,"Bocallave Punta Multi-Estria enc. 1/2"" M10-100 mm",0
STANLEY,13933,4-92-542,"Bocallave Punta Multi-Estria enc. 1/2"" M12-100 mm",0
STANLEY,13680,4-89-681,"Bocallave de Impacto enc. 1/2"" Exagonal Pulgada 7/16""",0
STANLEY,13681,89-682,"Bocallave de Impacto enc. 1/2"" Exagonal Pulgada 1/2""",0
STANLEY,13682,4-89-683,"Bocallave de Impacto enc. 1/2"" Exagonal Pulgada 9/16""",0
STANLEY,13683,89-684,"Bocallave de Impacto enc. 1/2"" Exagonal Pulgada 5/8""",0
STANLEY,13684,4-89-685,"Bocallave de Impacto enc. 1/2"" Exagonal Pulgada 11/16""",0
STANLEY,13685,4-89-686,"Bocallave de Impacto enc. 1/2"" Exagonal Pulgada 3/4""",0
STANLEY,13686,4-89-687,"Bocallave de Impacto enc. 1/2"" Exagonal Pulgada 13/16""",0
STANLEY,13687,4-89-688,"Bocallave de Impacto enc. 1/2"" Exagonal Pulgada 7/8""",0
STANLEY,13688,4-89-689,"Bocallave de Impacto enc. 1/2"" Exagonal Pulgada 15/16""",0
STANLEY,13665,"4-93-374 Bocallave de Impacto enc. 1/2"" Exagonal Metrico",13 mm,0
STANLEY,13666,"4-93-375 Bocallave de Impacto enc. 1/2"" Exagonal Metrico",14 mm,0
STANLEY,13667,"4-93-376 Bocallave de Impacto enc. 1/2"" Exagonal Metrico",15 mm,0
STANLEY,13668,"4-93-377 Bocallave de Impacto enc. 1/2"" Exagonal Metrico",16 mm,0
STANLEY,13669,"4-93-378 Bocallave de Impacto enc. 1/2"" Exagonal Metrico",17 mm,0
STANLEY,13670,"4-93-379 Bocallave de Impacto enc. 1/2"" Exagonal Metrico",18 mm,0
STANLEY,13671,"4-93-380 Bocallave de Impacto enc. 1/2"" Exagonal Metrico",19 mm,0
STANLEY,13672,"4-93-382 Bocallave de Impacto enc. 1/2"" Exagonal Metrico",21 mm,0
STANLEY,13673,"4-93-383 Bocallave de Impacto enc. 1/2"" Exagonal Metrico",22 mm,0
STANLEY,15341,"4-93-384 Bocallave de Impacto enc. 1/2"" Exagonal Metrico",23 mm,0
STANLEY,13674,"4-93-385 Bocallave de Impacto enc. 1/2"" Exagonal Metrico",24 mm,0
STANLEY,15350,89-319,"Bocallave enc. 3/4"" Exagonal Metrico 19 mm",0
STANLEY,15351,89-322,"Bocallave enc. 3/4"" Exagonal Metrico 22 mm",0
STANLEY,15352,89-324,"Bocallave enc. 3/4"" Exagonal Metrico 24 mm",0
STANLEY,15353,89-325,"Bocallave enc. 3/4"" Exagonal Metrico 25 mm",0
STANLEY,15354,89-327,"Bocallave enc. 3/4"" Exagonal Metrico 27 mm",0
STANLEY,15355,89-328,"Bocallave enc. 3/4"" Exagonal Metrico 28 mm",0
STANLEY,15356,89-330,"Bocallave enc. 3/4"" Exagonal Metrico 30 mm",0
STANLEY,15357,89-332,"Bocallave enc. 3/4"" Exagonal Metrico 32 mm",0
STANLEY,15358,89-333,"Bocallave enc. 3/4"" Exagonal Metrico 33 mm",0
STANLEY,15359,89-334,"Bocallave enc. 3/4"" Exagonal Metrico 34 mm",0
STANLEY,15360,89-336,"Bocallave enc. 3/4"" Exagonal Metrico 36 mm",0
STANLEY,15361,89-338,"Bocallave enc. 3/4"" Exagonal Metrico 38 mm",0
STANLEY,15362,89-341,"Bocallave enc. 3/4"" Exagonal Metrico 41 mm",0
